rentree_scolaire;departement;numero_lycee;secteur;terminales_g;terminales_g_filles;terminales_g_garcons;terminales_sti2d;terminales_sti2d_filles;terminales_sti2d_garcons;terminales_stl;terminales_stl_filles;terminales_stl_garcons;terminales_stmg;terminales_stmg_filles;terminales_stmg_garcons;terminales_st2s;terminales_st2s_filles;terminales_st2s_garcons;terminales_std2a;terminales_std2a_filles;terminales_std2a_garcons;terminales_sthr;terminales_tmd
2021;VAL-D'OISE;0950651S;PUBLIC;217;117;100;0;0;0;0;0;0;85;46;39;0;0;0;0;0;0;0;0
2021;VAL-D'OISE;0951763A;PUBLIC;194;99;95;52;1;51;0;0;0;0;0;0;58;54;4;0;0;0;0;0
2021;VAL-D'OISE;0951710T;PUBLIC;243;152;91;0;0;0;0;0;0;70;36;34;0;0;0;27;24;3;0;0
2021;VAL-D'OISE;0951994B;PRIVE;58;27;31;0;0;0;0;0;0;23;11;12;0;0;0;0;0;0;0;0
2021;YVELINES;0781950W;PUBLIC;147;95;52;0;0;0;0;0;0;0;0;0;56;45;11;0;0;0;0;0
2021;YVELINES;0781859X;PUBLIC;243;129;114;0;0;0;0;0;0;66;26;40;0;0;0;0;0;0;0;0
2021;YVELINES;0783548H;PUBLIC;134;72;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0781860Y;PUBLIC;417;231;186;59;5;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0781845G;PUBLIC;299;185;114;0;0;0;0;0;0;105;44;61;0;0;0;0;0;0;0;0
2021;YVELINES;0781578S;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0
2021;YVELINES;0781949V;PUBLIC;152;81;71;48;4;44;0;0;0;54;28;26;0;0;0;0;0;0;0;0
2021;YVELINES;0782822U;PUBLIC;316;157;159;0;0;0;0;0;0;59;31;28;0;0;0;0;0;0;0;0
2021;YVELINES;0781839A;PUBLIC;290;171;119;0;0;0;0;0;0;63;22;41;0;0;0;0;0;0;0;0
2021;YVELINES;0783282U;PRIVE;225;110;115;0;0;0;0;0;0;0;0;0;0;0;0;29;24;5;0;0
2021;YVELINES;0780422K;PUBLIC;233;116;117;0;0;0;0;0;0;69;34;35;35;27;8;0;0;0;0;0
2021;YVELINES;0782568T;PUBLIC;366;176;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0783297K;PRIVE;163;86;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0781884Z;PUBLIC;193;116;77;0;0;0;0;0;0;65;31;34;0;0;0;0;0;0;0;0
2021;YVELINES;0781951X;PUBLIC;147;81;66;0;0;0;0;0;0;56;32;24;29;27;2;0;0;0;0;0
2021;YVELINES;0783283V;PRIVE;90;56;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0782539L;PUBLIC;302;188;114;0;0;0;0;0;0;73;39;34;50;46;4;0;0;0;0;0
2021;YVELINES;0782540M;PUBLIC;81;43;38;57;0;57;0;0;0;58;31;27;0;0;0;0;0;0;0;0
2021;YVELINES;0783289B;PRIVE;130;72;58;0;0;0;0;0;0;29;15;14;0;0;0;0;0;0;0;0
2021;YVELINES;0781861Z;PUBLIC;252;129;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0780515L;PUBLIC;187;96;91;0;0;0;0;0;0;0;0;0;38;27;11;0;0;0;0;0
2021;YVELINES;0781883Y;PUBLIC;124;72;52;0;0;0;0;0;0;47;17;30;0;0;0;0;0;0;0;0
2021;YVELINES;0781512V;PUBLIC;236;128;108;0;0;0;0;0;0;59;25;34;0;0;0;0;0;0;0;0
2021;YVELINES;0781819D;PUBLIC;202;119;83;85;3;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0781899R;PRIVE;167;78;89;17;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0781974X;PRIVE;97;54;43;0;0;0;0;0;0;21;10;11;0;0;0;0;0;0;0;0
2021;YVELINES;0780582J;PUBLIC;165;95;70;0;0;0;0;0;0;70;36;34;0;0;0;0;0;0;0;0
2021;YVELINES;0781898P;PUBLIC;286;152;134;58;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0782546U;PUBLIC;235;136;99;45;10;35;0;0;0;68;32;36;0;0;0;29;24;5;0;0
2021;YVELINES;0781948U;PUBLIC;0;0;0;0;0;0;8;6;2;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0781664K;PRIVE;176;88;88;0;0;0;0;0;0;20;10;10;0;0;0;0;0;0;0;0
2021;YVELINES;0782549X;PUBLIC;434;244;190;53;0;53;0;0;0;108;53;55;31;19;12;0;0;0;0;0
2021;YVELINES;0783140P;PUBLIC;187;100;87;0;0;0;18;11;7;71;44;27;0;0;0;0;0;0;0;0
2021;YVELINES;0782132U;PUBLIC;390;214;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0782556E;PUBLIC;25;7;18;56;5;51;26;12;14;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0782557F;PUBLIC;29;17;12;0;0;0;0;0;0;97;52;45;48;39;9;0;0;0;0;0
2021;YVELINES;0783286Y;PRIVE;221;128;93;49;3;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0783288A;PRIVE;347;178;169;0;0;0;0;0;0;28;17;11;0;0;0;0;0;0;0;0
2021;YVELINES;0783323N;PRIVE;66;41;25;0;0;0;0;0;0;98;37;61;21;18;3;0;0;0;0;0
2021;YVELINES;0783549J;PUBLIC;343;198;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0783657B;PRIVE;72;30;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0782924E;PUBLIC;426;229;197;0;0;0;0;0;0;140;78;62;0;0;0;0;0;0;0;0
2021;YVELINES;0783431F;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0781297L;PUBLIC;113;69;44;0;0;0;0;0;0;65;35;30;16;13;3;0;0;0;0;0
2021;YVELINES;0783344L;PRIVE;277;145;132;0;0;0;25;16;9;34;22;12;0;0;0;0;0;0;0;0
2021;YVELINES;0782562L;PUBLIC;367;177;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0782563M;PUBLIC;384;264;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0782565P;PUBLIC;254;105;149;93;6;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0782567S;PUBLIC;224;133;91;0;0;0;43;22;21;104;45;59;59;53;6;0;0;0;0;0
2021;YVELINES;0783293F;PRIVE;13;3;10;0;0;0;0;0;0;0;0;0;35;29;6;0;0;0;0;0
2021;YVELINES;0783325R;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0783350T;PRIVE;333;143;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;YVELINES;0783351U;PRIVE;248;140;108;0;0;0;0;0;0;122;56;66;0;0;0;0;0;0;0;0
2021;YVELINES;0781952Y;PUBLIC;194;114;80;0;0;0;0;0;0;0;0;0;23;19;4;0;0;0;0;0
2021;YVELINES;0782587N;PUBLIC;143;74;69;41;5;36;11;7;4;0;0;0;0;0;0;0;0;0;0;0
2021;LA REUNION;9741051Z;PUBLIC;94;52;42;33;10;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;LA REUNION;9741173G;PUBLIC;185;104;81;0;0;0;0;0;0;67;37;30;0;0;0;0;0;0;0;0
2021;LA REUNION;9740979W;PUBLIC;154;92;62;55;6;49;0;0;0;70;49;21;0;0;0;0;0;0;0;0
2021;LA REUNION;9740045F;PUBLIC;183;121;62;0;0;0;0;0;0;67;37;30;0;0;0;0;0;0;0;0
2021;LA REUNION;9741186W;PUBLIC;126;75;51;42;8;34;0;0;0;30;22;8;0;0;0;0;0;0;0;0
2021;LA REUNION;9740002J;PUBLIC;232;136;96;46;2;44;38;23;15;83;41;42;89;75;14;0;0;0;0;0
2021;LA REUNION;9741087N;PUBLIC;93;51;42;0;0;0;0;0;0;52;24;28;0;0;0;0;0;0;0;0
2021;LA REUNION;9741263E;PUBLIC;148;89;59;19;0;19;0;0;0;0;0;0;35;26;9;0;0;0;0;0
2021;LA REUNION;9740043D;PUBLIC;179;113;66;32;8;24;0;0;0;89;46;43;0;0;0;0;0;0;0;0
2021;LA REUNION;9741324W;PUBLIC;211;136;75;0;0;0;0;0;0;102;58;44;18;14;4;0;0;0;0;0
2021;LA REUNION;9740471U;PUBLIC;194;126;68;58;13;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;LA REUNION;9741231V;PUBLIC;99;57;42;0;0;0;19;9;10;0;0;0;51;40;11;0;0;0;0;0
2021;LA REUNION;9741233X;PUBLIC;0;0;0;0;0;0;0;0;0;105;61;44;0;0;0;0;0;0;0;0
2021;LA REUNION;9740001H;PUBLIC;202;128;74;0;0;0;0;0;0;105;61;44;0;0;0;0;0;0;0;0
2021;LA REUNION;9740053P;PUBLIC;120;81;39;26;3;23;0;0;0;62;40;22;0;0;0;0;0;0;0;0
2021;LA REUNION;9740054R;PUBLIC;174;103;71;52;9;43;30;24;6;0;0;0;0;0;0;0;0;0;0;0
2021;LA REUNION;9741046U;PUBLIC;213;128;85;0;0;0;0;0;0;71;32;39;72;65;7;0;0;0;0;0
2021;LA REUNION;9741256X;PRIVE;230;125;105;0;0;0;0;0;0;29;16;13;0;0;0;0;0;0;0;0
2021;LA REUNION;9741620T;PUBLIC;205;107;98;25;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;LA REUNION;9741185V;PUBLIC;197;111;86;0;0;0;0;0;0;70;42;28;0;0;0;0;0;0;0;0
2021;LA REUNION;9741270M;PUBLIC;122;82;40;42;8;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;LA REUNION;9740952S;PUBLIC;164;99;65;24;2;22;0;0;0;45;23;22;0;0;0;0;0;0;0;0
2021;LA REUNION;9741230U;PUBLIC;129;64;65;0;0;0;0;0;0;32;11;21;33;27;6;0;0;0;0;0
2021;LA REUNION;9741052A;PUBLIC;190;99;91;20;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;LA REUNION;9740787M;PUBLIC;124;77;47;0;0;0;18;10;8;99;62;37;0;0;0;0;0;0;0;0
2021;LA REUNION;9741182S;PUBLIC;139;86;53;44;2;42;0;0;0;0;0;0;70;58;12;0;0;0;0;0
2021;LA REUNION;9740597F;PUBLIC;270;164;106;26;2;24;0;0;0;102;51;51;0;0;0;0;0;0;0;0
2021;LA REUNION;9740738J;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0
2021;LA REUNION;9741050Y;PUBLIC;126;73;53;0;0;0;0;0;0;57;30;27;0;0;0;0;0;0;0;0
2021;LA REUNION;9741380G;PUBLIC;114;75;39;0;0;0;55;36;19;0;0;0;87;76;11;0;0;0;0;0
2021;LA REUNION;9741556Y;PRIVE;85;40;45;0;0;0;0;0;0;23;10;13;0;0;0;0;0;0;0;0
2021;LA REUNION;9740019C;PUBLIC;206;117;89;0;0;0;0;0;0;113;68;45;34;27;7;31;29;2;0;0
2021;LA REUNION;9741206T;PUBLIC;188;115;73;50;8;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;LA REUNION;9741255W;PRIVE;203;106;97;0;0;0;0;0;0;60;34;26;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720823M;PUBLIC;60;32;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0
2021;MARTINIQUE;9720825P;PUBLIC;171;108;63;0;0;0;0;0;0;59;22;37;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720002V;PUBLIC;158;100;58;0;0;0;0;0;0;61;32;29;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720003W;PUBLIC;318;201;117;0;0;0;20;12;8;32;20;12;31;28;3;0;0;0;0;0
2021;MARTINIQUE;9720004X;PUBLIC;47;21;26;28;6;22;0;0;0;47;22;25;58;47;11;0;0;0;0;0
2021;MARTINIQUE;9720063L;PRIVE;133;101;32;0;0;0;0;0;0;24;12;12;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720070U;PRIVE;16;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720615L;PRIVE;23;11;12;15;4;11;0;0;0;14;7;7;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720829U;PRIVE;87;31;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720350Y;PUBLIC;137;87;50;46;4;42;0;0;0;62;31;31;62;53;9;0;0;0;0;0
2021;MARTINIQUE;9720771F;PUBLIC;122;75;47;0;0;0;0;0;0;26;17;9;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720694X;PUBLIC;54;32;22;0;0;0;0;0;0;32;11;21;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720695Y;PUBLIC;167;101;66;29;7;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720726G;PUBLIC;28;19;9;0;0;0;7;5;2;12;8;4;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720727H;PUBLIC;76;38;38;0;0;0;0;0;0;62;39;23;30;24;6;0;0;0;0;0
2021;MARTINIQUE;9720725F;PUBLIC;175;99;76;27;7;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720479N;PRIVE;42;25;17;0;0;0;0;0;0;23;9;14;26;20;6;0;0;0;0;0
2021;MARTINIQUE;9720692V;PUBLIC;69;48;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;MARTINIQUE;9720888H;PUBLIC;14;3;11;0;0;0;0;0;0;0;0;0;0;0;0;31;17;14;0;0
2021;MAYOTTE;9760270P;PUBLIC;230;165;65;0;0;0;0;0;0;206;124;82;0;0;0;0;0;0;0;0
2021;MAYOTTE;9760363R;PUBLIC;73;42;31;0;0;0;0;0;0;0;0;0;31;22;9;0;0;0;0;0
2021;MAYOTTE;9760316P;PUBLIC;270;186;84;0;0;0;0;0;0;191;111;80;0;0;0;21;10;11;0;0
2021;MAYOTTE;9760338N;PUBLIC;232;145;87;81;22;59;68;46;22;0;0;0;66;55;11;0;0;0;0;0
2021;MAYOTTE;9760127J;PUBLIC;380;246;134;94;31;63;26;18;8;209;132;77;0;0;0;0;0;0;0;0
2021;MAYOTTE;9760163Y;PUBLIC;140;89;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0
2021;MAYOTTE;9760370Y;PUBLIC;286;188;98;0;0;0;0;0;0;186;100;86;29;23;6;23;7;16;0;0
2021;MAYOTTE;9760125G;PUBLIC;137;91;46;68;21;47;0;0;0;0;0;0;34;27;7;0;0;0;0;0
2021;MAYOTTE;9760229V;PUBLIC;245;144;101;0;0;0;0;0;0;200;119;81;0;0;0;0;0;0;0;0
2021;MAYOTTE;9760182U;PUBLIC;263;176;87;0;0;0;0;0;0;188;121;67;0;0;0;0;0;0;0;0
2021;CALVADOS;0140004D;PUBLIC;207;127;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0141157G;PRIVE;83;49;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0141274J;PUBLIC;59;29;30;21;1;20;0;0;0;54;23;31;0;0;0;0;0;0;0;0
2021;CALVADOS;0140013N;PUBLIC;380;236;144;0;0;0;0;0;0;67;32;35;0;0;0;0;0;0;0;0
2021;CALVADOS;0140014P;PUBLIC;240;126;114;0;0;0;0;0;0;95;53;42;0;0;0;0;0;0;0;0
2021;CALVADOS;0140017T;PUBLIC;215;133;82;0;0;0;27;12;15;118;60;58;84;71;13;0;0;0;0;0
2021;CALVADOS;0141161L;PRIVE;258;130;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0141164P;PRIVE;273;153;120;0;0;0;22;10;12;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0141175B;PRIVE;8;0;8;44;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0141178E;PRIVE;0;0;0;0;0;0;0;0;0;52;22;30;49;38;11;0;0;0;0;0
2021;CALVADOS;0142059M;PUBLIC;239;126;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0142084P;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;24;23;1;0;0;0;0;0
2021;CALVADOS;0142107P;PUBLIC;227;139;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0142131R;PUBLIC;197;96;101;35;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0142133T;PUBLIC;15;5;10;62;22;40;0;0;0;10;4;6;0;0;0;33;27;6;0;0
2021;CALVADOS;0142120D;PUBLIC;67;39;28;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0140043W;PUBLIC;160;93;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0141165R;PRIVE;96;52;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0142108R;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
2021;CALVADOS;0140052F;PUBLIC;149;91;58;0;0;0;0;0;0;47;24;23;0;0;0;0;0;0;0;0
2021;CALVADOS;0141796B;PUBLIC;251;151;100;0;0;0;0;0;0;105;53;52;0;0;0;0;0;0;0;0
2021;CALVADOS;0142173L;PUBLIC;57;29;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0140056K;PUBLIC;89;49;40;0;0;0;0;0;0;21;10;11;0;0;0;0;0;0;0;0
2021;CALVADOS;0142132S;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0
2021;CALVADOS;0140061R;PUBLIC;210;126;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0141169V;PRIVE;80;33;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0141275K;PUBLIC;24;9;15;17;3;14;0;0;0;32;19;13;0;0;0;0;0;0;0;0
2021;CALVADOS;0141418R;PRIVE;0;0;0;0;0;0;0;0;0;29;15;14;27;23;4;0;0;0;0;0
2021;CALVADOS;0141687H;PUBLIC;0;0;0;21;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0141172Y;PRIVE;115;50;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;CALVADOS;0141555P;PUBLIC;178;100;78;0;0;0;11;7;4;39;26;13;32;29;3;0;0;0;0;0
2021;EURE;0270003G;PUBLIC;206;124;82;33;2;31;20;12;8;70;40;30;0;0;0;0;0;0;0;0
2021;EURE;0271282X;PRIVE;34;21;13;0;0;0;0;0;0;0;0;0;23;21;2;0;0;0;0;0
2021;EURE;0271606Z;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;EURE;0270016W;PUBLIC;300;180;120;0;0;0;0;0;0;168;90;78;0;0;0;0;0;0;0;0
2021;EURE;0270017X;PUBLIC;192;95;97;84;8;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;EURE;0271070S;PRIVE;29;15;14;0;0;0;0;0;0;17;7;10;0;0;0;0;0;0;0;0
2021;EURE;0271579V;PUBLIC;275;159;116;0;0;0;51;23;28;0;0;0;68;59;9;0;0;0;0;0
2021;EURE;0271870L;PUBLIC;12;5;7;0;0;0;0;0;0;12;4;8;0;0;0;0;0;0;0;0
2021;EURE;0271580W;PUBLIC;161;87;74;0;0;0;0;0;0;56;22;34;0;0;0;0;0;0;0;0
2021;EURE;0270026G;PUBLIC;192;115;77;0;0;0;0;0;0;89;53;36;0;0;0;0;0;0;0;0
2021;EURE;0271585B;PUBLIC;65;32;33;16;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;EURE;0270029K;PUBLIC;209;133;76;58;0;58;0;0;0;64;47;17;0;0;0;0;0;0;0;0
2021;EURE;0271634E;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0
2021;EURE;0271049U;PRIVE;41;18;23;0;0;0;0;0;0;18;7;11;0;0;0;0;0;0;0;0
2021;EURE;0271431J;PUBLIC;239;134;105;54;2;52;0;0;0;82;45;37;0;0;0;0;0;0;0;0
2021;EURE;0271582Y;PUBLIC;149;88;61;0;0;0;0;0;0;70;41;29;0;0;0;0;0;0;0;0
2021;EURE;0270042Z;PUBLIC;165;84;81;19;3;16;0;0;0;41;29;12;0;0;0;0;0;0;0;0
2021;EURE;0271051W;PRIVE;47;20;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;EURE;0270044B;PUBLIC;358;213;145;31;1;30;0;0;0;72;34;38;33;29;4;0;0;0;0;0
2021;EURE;0271053Y;PRIVE;127;75;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;MANCHE;0500120J;PRIVE;162;96;66;0;0;0;0;0;0;30;21;9;0;0;0;0;0;0;0;0
2021;MANCHE;0500002F;PUBLIC;230;113;117;0;0;0;19;9;10;103;49;54;0;0;0;0;0;0;0;0
2021;MANCHE;0500112A;PRIVE;82;41;41;0;0;0;0;0;0;26;13;13;0;0;0;0;0;0;0;0
2021;MANCHE;0501839C;PUBLIC;77;44;33;0;0;0;0;0;0;27;16;11;0;0;0;0;0;0;0;0
2021;MANCHE;0500016W;PUBLIC;284;153;131;0;0;0;0;0;0;0;0;0;75;66;9;0;0;0;0;0
2021;MANCHE;0500017X;PUBLIC;84;44;40;56;2;54;22;12;10;34;19;15;0;0;0;0;0;0;0;0
2021;MANCHE;0501299R;PRIVE;155;89;66;0;0;0;0;0;0;18;9;9;0;0;0;0;0;0;0;0
2021;MANCHE;0501828R;PUBLIC;172;96;76;0;0;0;0;0;0;26;18;8;0;0;0;0;0;0;0;0
2021;MANCHE;0500026G;PUBLIC;214;118;96;0;0;0;0;0;0;52;29;23;0;0;0;0;0;0;0;0
2021;MANCHE;0500116E;PRIVE;80;38;42;0;0;0;0;0;0;11;4;7;0;0;0;0;0;0;0;0
2021;MANCHE;0500036T;PUBLIC;195;106;89;44;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;MANCHE;0500119H;PRIVE;74;51;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;MANCHE;0501850P;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0
2021;MANCHE;0500049G;PUBLIC;84;52;32;0;0;0;0;0;0;0;0;0;23;19;4;0;0;0;0;0
2021;MANCHE;0500087Y;PUBLIC;0;0;0;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;MANCHE;0500065Z;PUBLIC;248;153;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;MANCHE;0500127S;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;32;26;6;0;0;0;0;0
2021;MANCHE;0501219D;PUBLIC;35;7;28;34;0;34;12;8;4;90;44;46;0;0;0;0;0;0;0;0
2021;MANCHE;0500082T;PUBLIC;227;130;97;0;0;0;0;0;0;63;37;26;0;0;0;0;0;0;0;0
2021;ORNE;0610001V;PUBLIC;198;93;105;32;3;29;8;6;2;0;0;0;0;0;0;0;0;0;0;0
2021;ORNE;0610002W;PUBLIC;182;128;54;0;0;0;0;0;0;59;38;21;34;33;1;0;0;0;0;0
2021;ORNE;0610692W;PRIVE;61;31;30;0;0;0;0;0;0;13;8;5;0;0;0;0;0;0;0;0
2021;ORNE;0610006A;PUBLIC;136;90;46;0;0;0;0;0;0;35;17;18;0;0;0;18;13;5;0;0
2021;ORNE;0610694Y;PRIVE;38;22;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;ORNE;0610014J;PUBLIC;90;54;36;0;0;0;0;0;0;0;0;0;22;17;5;0;0;0;0;0
2021;ORNE;0610021S;PUBLIC;129;84;45;16;2;14;0;0;0;35;13;22;0;0;0;0;0;0;0;0
2021;ORNE;0610698C;PRIVE;106;51;55;0;0;0;0;0;0;28;11;17;22;19;3;0;0;0;0;0
2021;ORNE;0610018N;PUBLIC;41;21;20;0;0;0;0;0;0;30;18;12;0;0;0;0;0;0;0;0
2021;ORNE;0610026X;PUBLIC;122;64;58;22;0;22;0;0;0;37;21;16;26;19;7;0;0;0;0;0
2021;ORNE;0610700E;PRIVE;38;22;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;ORNE;0611148S;PUBLIC;79;53;26;0;0;0;0;0;0;27;14;13;0;0;0;0;0;0;0;0
2021;ORNE;0610702G;PRIVE;30;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0760005T;PUBLIC;231;134;97;24;2;22;0;0;0;59;33;26;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0761718E;PRIVE;174;98;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0762920L;PUBLIC;51;12;39;50;5;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0763237F;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0
2021;SEINE MARITIME;0762879S;PUBLIC;194;117;77;0;0;0;0;0;0;73;32;41;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0760023M;PUBLIC;268;167;101;0;0;0;0;0;0;98;61;37;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0761707T;PRIVE;94;49;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0762169V;PUBLIC;45;5;40;81;11;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0763002A;PUBLIC;0;0;0;0;0;0;30;22;8;0;0;0;56;52;4;0;0;0;0;0
2021;SEINE MARITIME;0760029U;PUBLIC;238;167;71;0;0;0;0;0;0;87;47;40;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0760030V;PUBLIC;157;78;79;65;6;59;21;12;9;0;0;0;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0761708U;PRIVE;111;58;53;0;0;0;0;0;0;19;13;6;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0760032X;PUBLIC;158;86;72;24;3;21;0;0;0;47;31;16;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0760035A;PUBLIC;233;138;95;67;7;60;0;0;0;70;48;22;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0763112V;PRIVE;89;59;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0762600N;PUBLIC;161;96;65;33;5;28;0;0;0;49;38;11;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0762911B;PUBLIC;267;141;126;0;0;0;32;19;13;58;32;26;0;0;0;0;0;0;0;0
2021;SEINE MARITIME;0761742F;PUBLIC;260;161;99;0;0;0;21;12;9;35;19;16;93;88;5;0;0;0;0;0
